1, 2, 1.49
1, 3, 1
1, 4, 2.02
1, 5, 2.06
1, 6, 2.52
1, 7, 1.51
1, 8, 1.53
1, 9, 2.51
1, 10, 2
1, 11, 2.53
1, 12, 1
1, 13, 1
1, 14, 2.05
1, 15, 2.54
1, 16, 2.04
1, 17, 1.5
1, 18, 1.5
1, 19, 2.54
1, 20, 2.05
1, 21, 2.55
1, 22, 1
1, 23, 2.03
1, 24, 2.03
1, 25, 2.56
1, 26, 1.99
1, 27, 1
1, 28, 1.52
1, 29, 2.04
1, 30, 2.51
1, 31, 2.03
1, 32, 1
1, 33, 1.49
1, 34, 2.51
1, 35, 2.04
1, 36, 2
1, 37, 1
1, 38, 1.5
1, 39, 1.99
1, 40, 2.53
1, 41, 2.02
1, 42, 1.49
1, 43, 1.5
1, 44, 2.55
1, 45, 2.02
1, 46, 1.52
1, 47, 1
1, 48, 2.05
1, 49, 2.54
1, 50, 2.01
1, 51, 1.52
1, 52, 1.52
1, 53, 2.02
1, 54, 2.03
1, 55, 2.55
1, 56, 1.51
1, 57, 1
1, 58, 2.03
1, 59, 2.49
2, 3, 1
2, 4, 3.08
2, 5, 3.16
2, 6, 4.09
2, 7, 2.04
2, 8, 2.08
2, 9, 4.08
2, 10, 3.04
2, 11, 4.11
2, 12, 1
2, 13, 1
2, 14, 3.13
2, 15, 4.13
2, 16, 3.12
2, 17, 2.02
2, 18, 2.03
2, 19, 4.14
2, 20, 3.14
2, 21, 4.16
2, 22, 1
2, 23, 3.09
2, 24, 3.09
2, 25, 4.18
2, 26, 3.02
2, 27, 1
2, 28, 2.05
2, 29, 3.11
2, 30, 4.08
2, 31, 3.09
2, 32, 1
2, 33, 2.02
2, 34, 4.07
2, 35, 3.12
2, 36, 3.04
2, 37, 1
2, 38, 2.02
2, 39, 3.03
2, 40, 4.12
2, 41, 3.07
2, 42, 2.00
2, 43, 2.02
2, 44, 4.16
2, 45, 3.07
2, 46, 2.06
2, 47, 1
2, 48, 3.13
2, 49, 4.13
2, 50, 3.06
2, 51, 2.05
2, 52, 2.06
2, 53, 3.07
2, 54, 3.09
2, 55, 4.15
2, 56, 2.03
2, 57, 1
2, 58, 3.09
2, 59, 4.05
3, 4, 0
3, 5, 0
3, 6, 0
3, 7, 0
3, 8, 0
3, 9, 0
3, 10, 0
3, 11, 0
3, 12, 0
3, 13, 0
3, 14, 0
3, 15, 0
3, 16, 0
3, 17, 0
3, 18, 0
3, 19, 0
3, 20, 0
3, 21, 0
3, 22, 0
3, 23, 0
3, 24, 0
3, 25, 0
3, 26, 0
3, 27, 0
3, 28, 0
3, 29, 0
3, 30, 0
3, 31, 0
