8, 59, 0.0397
9, 10, 0.0492
9, 11, 0.0595
9, 12, 0.0296
9, 13, 0.0296
9, 14, 0.0501
9, 15, 0.0597
9, 16, 0.0500
9, 17, 0.0394
9, 18, 0.0394
9, 19, 0.0598
9, 20, 0.0502
9, 21, 0.0600
9, 22, 0.0296
9, 23, 0.0497
9, 24, 0.0497
9, 25, 0.0602
9, 26, 0.0490
9, 27, 0.0296
9, 28, 0.0397
9, 29, 0.0499
9, 30, 0.0592
9, 31, 0.0497
9, 32, 0.0296
9, 33, 0.0393
9, 34, 0.0591
9, 35, 0.0499
9, 36, 0.0492
9, 37, 0.0296
9, 38, 0.0394
9, 39, 0.0491
9, 40, 0.0596
9, 41, 0.0494
9, 42, 0.0392
9, 43, 0.0394
9, 44, 0.0600
9, 45, 0.0495
9, 46, 0.0398
9, 47, 0.0296
9, 48, 0.0501
9, 49, 0.0597
9, 50, 0.0494
9, 51, 0.0397
9, 52, 0.0398
9, 53, 0.0495
9, 54, 0.0497
9, 55, 0.0599
9, 56, 0.0395
9, 57, 0.0296
9, 58, 0.0497
9, 59, 0.0588
10, 11, 0.0495
10, 12, 0.0196
10, 13, 0.0196
10, 14, 0.0401
10, 15, 0.0497
10, 16, 0.0400
10, 17, 0.0294
10, 18, 0.0294
10, 19, 0.0498
10, 20, 0.0402
10, 21, 0.0500
10, 22, 0.0196
10, 23, 0.0397
10, 24, 0.0397
10, 25, 0.0502
10, 26, 0.0390
10, 27, 0.0196
10, 28, 0.0297
10, 29, 0.0399
10, 30, 0.0492
10, 31, 0.0397
10, 32, 0.0196
10, 33, 0.0293
10, 34, 0.0491
10, 35, 0.0400
10, 36, 0.0392
10, 37, 0.0196
10, 38, 0.0294
10, 39, 0.0391
10, 40, 0.0496
10, 41, 0.0395
10, 42, 0.0292
10, 43, 0.0294
10, 44, 0.0500
10, 45, 0.0395
10, 46, 0.0298
10, 47, 0.0196
10, 48, 0.0401
10, 49, 0.0497
10, 50, 0.0394
10, 51, 0.0297
10, 52, 0.0298
10, 53, 0.0395
10, 54, 0.0397
10, 55, 0.0499
10, 56, 0.0295
10, 57, 0.0196
10, 58, 0.0397
10, 59, 0.0488
11, 12, 0.0299
11, 13, 0.0299
11, 14, 0.0504
11, 15, 0.0600
11, 16, 0.0503
11, 17, 0.0397
11, 18, 0.0398
11, 19, 0.0601
11, 20, 0.0505
11, 21, 0.0603
11, 22, 0.0299
11, 23, 0.0500
11, 24, 0.0500
11, 25, 0.0605
11, 26, 0.0493
11, 27, 0.0299
11, 28, 0.0400
11, 29, 0.0502
11, 30, 0.0595
11, 31, 0.0500
11, 32, 0.0299
11, 33, 0.0397
11, 34, 0.0594
11, 35, 0.0503
11, 36, 0.0495
11, 37, 0.0299
11, 38, 0.0397
11, 39, 0.0494
11, 40, 0.0599
11, 41, 0.0498
11, 42, 0.0395
11, 43, 0.0397
11, 44, 0.0603
11, 45, 0.0498
11, 46, 0.0401
11, 47, 0.0299
11, 48, 0.0504
11, 49, 0.0600
11, 50, 0.0497
11, 51, 0.0400
11, 52, 0.0401
11, 53, 0.0498
11, 54, 0.0500
11, 55, 0.0602
11, 56, 0.0398
11, 57, 0.0299
11, 58, 0.0500
11, 59, 0.0591
12, 13, 0
12, 14, 0.0205
12, 15, 0.0301
12, 16, 0.0204
12, 17, 0.00983
12, 18, 0.00985
12, 19, 0.0302
12, 20, 0.0206
12, 21, 0.0304
12, 22, 0
12, 23, 0.0201
12, 24, 0.0201
12, 25, 0.0306
12, 26, 0.0194
12, 27, 0
12, 28, 0.0101
12, 29, 0.0203
12, 30, 0.0296
12, 31, 0.0201
12, 32, 0
12, 33, 0.00975
12, 34, 0.0295
12, 35, 0.0204
12, 36, 0.0196
12, 37, 0
12, 38, 0.00979
12, 39, 0.0195
12, 40, 0.0300
12, 41, 0.0199
12, 42, 0.00958
12, 43, 0.00982
12, 44, 0.0304
12, 45, 0.0199
12, 46, 0.0102
12, 47, 0
12, 48, 0.0205
12, 49, 0.0301
12, 50, 0.0198
12, 51, 0.0101
12, 52, 0.0102
12, 53, 0.0199
12, 54, 0.0201
12, 55, 0.0303
12, 56, 0.00992
12, 57, 0
12, 58, 0.0201
12, 59, 0.0292
13, 14, 0.0205
13, 15, 0.0301
13, 16, 0.0204
13, 17, 0.00983
13, 18, 0.00985
13, 19, 0.0302
13, 20, 0.0206
13, 21, 0.0304
13, 22, 0
13, 23, 0.0201
13, 24, 0.0201
13, 25, 0.0306
13, 26, 0.0194
13, 27, 0
13, 28, 0.0101
13, 29, 0.0203
13, 30, 0.0296
13, 31, 0.0201
13, 32, 0
13, 33, 0.00975
13, 34, 0.0295
13, 35, 0.0204
13, 36, 0.0196
13, 37, 0
13, 38, 0.00979
13, 39, 0.0195
13, 40, 0.0300
13, 41, 0.0199
13, 42, 0.00958
13, 43, 0.00982
13, 44, 0.0304
13, 45, 0.0199
13, 46, 0.0102
13, 47, 0
13, 48, 0.0205
13, 49, 0.0301
13, 50, 0.0198
13, 51, 0.0101
13, 52, 0.0102
13, 53, 0.0199
13, 54, 0.0201
13, 55, 0.0303
13, 56, 0.00992
13, 57, 0
13, 58, 0.0201
13, 59, 0.0292
14, 15, 0.0506
14, 16, 0.0409
14, 17, 0.0303
14, 18, 0.0303
14, 19, 0.0507
14, 20, 0.0411
14, 21, 0.0509
14, 22, 0.0205
14, 23, 0.0406
14, 24, 0.0406
14, 25, 0.0511
14, 26, 0.0399
14, 27, 0.0205
14, 28, 0.0306
14, 29, 0.0408
14, 30, 0.0501
14, 31, 0.0406
14, 32, 0.0205
14, 33, 0.0302
14, 34, 0.0500
14, 35, 0.0408
14, 36, 0.0401
14, 37, 0.0205
14, 38, 0.0303
14, 39, 0.0400
14, 40, 0.0504
14, 41, 0.0403
14, 42, 0.0301
14, 43, 0.0303
14, 44, 0.0509
14, 45, 0.0404
14, 46, 0.0307
14, 47, 0.0205
14, 48, 0.0410
14, 49, 0.0506
14, 50, 0.0403
14, 51, 0.0306
14, 52, 0.0307
14, 53, 0.0404
14, 54, 0.0406
14, 55, 0.0508
14, 56, 0.0304
14, 57, 0.0205
14, 58, 0.0406
14, 59, 0.0497
15, 16, 0.0505
15, 17, 0.0399
15, 18, 0.0399
15, 19, 0.0603
15, 20, 0.0507
15, 21, 0.0605
15, 22, 0.0301
15, 23, 0.0502
15, 24, 0.0502
15, 25, 0.0607
15, 26, 0.0495
15, 27, 0.0301
15, 28, 0.0402
15, 29, 0.0504
15, 30, 0.0597
15, 31, 0.0502
15, 32, 0.0301
15, 33, 0.0398
15, 34, 0.0596
15, 35, 0.0504
15, 36, 0.0497
15, 37, 0.0301
15, 38, 0.0399
15, 39, 0.0496
15, 40, 0.0600
15, 41, 0.0499
15, 42, 0.0397
15, 43, 0.0399
15, 44, 0.0605
15, 45, 0.0500
15, 46, 0.0403
15, 47, 0.0301
15, 48, 0.0506
15, 49, 0.0602
15, 50, 0.0499
15, 51, 0.0402
15, 52, 0.0403
15, 53, 0.0500
15, 54, 0.0502
15, 55, 0.0604
15, 56, 0.0400
15, 57, 0.0301
15, 58, 0.0502
15, 59, 0.0593
16, 17, 0.0302
16, 18, 0.0303
16, 19, 0.0506
16, 20, 0.0410
16, 21, 0.0508
16, 22, 0.0204
16, 23, 0.0405
16, 24, 0.0405
16, 25, 0.0510
16, 26, 0.0398
16, 27, 0.0204
16, 28, 0.0305
16, 29, 0.0407
16, 30, 0.0500
16, 31, 0.0405
16, 32, 0.0204
16, 33, 0.0302
16, 34, 0.0500
16, 35, 0.0408
16, 36, 0.0401
16, 37, 0.0204
16, 38, 0.0302
16, 39, 0.0399
16, 40, 0.0504
16, 41, 0.0403
16, 42, 0.0300
16, 43, 0.0302
16, 44, 0.0508
16, 45, 0.0403
16, 46, 0.0306
16, 47, 0.0204
16, 48, 0.0409
16, 49, 0.0505
16, 50, 0.0403
16, 51, 0.0305
16, 52, 0.0306
16, 53, 0.0404
16, 54, 0.0405
16, 55, 0.0507
16, 56, 0.0303
16, 57, 0.0204
16, 58, 0.0405
16, 59, 0.0497
17, 18, 0.0197
17, 19, 0.0401
17, 20, 0.0304
17, 21, 0.0402
17, 22, 0.00983
17, 23, 0.0300
17, 24, 0.0299
17, 25, 0.0404
17, 26, 0.0292
17, 27, 0.00983
17, 28, 0.0200
17, 29, 0.0301
17, 30, 0.0394
17, 31, 0.0299
17, 32, 0.00983
17, 33, 0.0196
17, 34, 0.0394
17, 35, 0.0302
17, 36, 0.0295
17, 37, 0.00983
17, 38, 0.0196
17, 39, 0.0294
17, 40, 0.0398
17, 41, 0.0297
17, 42, 0.0194
17, 43, 0.0196
17, 44, 0.0402
17, 45, 0.0297
17, 46, 0.0200
17, 47, 0.00983
17, 48, 0.0304
17, 49, 0.0399
17, 50, 0.0297
17, 51, 0.0199
17, 52, 0.0200
17, 53, 0.0298
17, 54, 0.0299
17, 55, 0.0402
17, 56, 0.0197
17, 57, 0.00983
17, 58, 0.0300
17, 59, 0.0391
18, 19, 0.0401
18, 20, 0.0304
18, 21, 0.0402
18, 22, 0.00985
18, 23, 0.0300
18, 24, 0.0299
18, 25, 0.0404
18, 26, 0.0292
18, 27, 0.00985
18, 28, 0.0200
18, 29, 0.0301
18, 30, 0.0395
18, 31, 0.0299
18, 32, 0.00985
18, 33, 0.0196
18, 34, 0.0394
18, 35, 0.0302
18, 36, 0.0295
18, 37, 0.00985
18, 38, 0.0196
18, 39, 0.0294
18, 40, 0.0398
18, 41, 0.0297
18, 42, 0.0194
18, 43, 0.0197
18, 44, 0.0403
18, 45, 0.0298
18, 46, 0.0201
18, 47, 0.00985
18, 48, 0.0304
18, 49, 0.0400
18, 50, 0.0297
18, 51, 0.0200
18, 52, 0.0200
18, 53, 0.0298
18, 54, 0.0300
18, 55, 0.0402
18, 56, 0.0198
18, 57, 0.00985
18, 58, 0.0300
18, 59, 0.0391
19, 20, 0.0508
19, 21, 0.0606
19, 22, 0.0302
19, 23, 0.0503
19, 24, 0.0503
19, 25, 0.0608
19, 26, 0.0496
19, 27, 0.0302
19, 28, 0.0404
19, 29, 0.0505
19, 30, 0.0598
19, 31, 0.0503
19, 32, 0.0302
19, 33, 0.0400
19, 34, 0.0598
19, 35, 0.0506
19, 36, 0.0499
19, 37, 0.0302
19, 38, 0.0400
19, 39, 0.0498
19, 40, 0.0602
19, 41, 0.0501
19, 42, 0.0398
19, 43, 0.0400
19, 44, 0.0606
19, 45, 0.0501
19, 46, 0.0404
19, 47, 0.0302
19, 48, 0.0507
19, 49, 0.0603
19, 50, 0.0501
19, 51, 0.0403
19, 52, 0.0404
19, 53, 0.0502
19, 54, 0.0503
19, 55, 0.0605
19, 56, 0.0401
19, 57, 0.0302
19, 58, 0.0503
19, 59, 0.0595
20, 21, 0.0510
20, 22, 0.0206
20, 23, 0.0407
20, 24, 0.0407
20, 25, 0.0512
20, 26, 0.0400
20, 27, 0.0206
20, 28, 0.0307
20, 29, 0.0409
20, 30, 0.0502
20, 31, 0.0407
20, 32, 0.0206
20, 33, 0.0303
20, 34, 0.0501
20, 35, 0.0409
20, 36, 0.0402
20, 37, 0.0206
20, 38, 0.0304
20, 39, 0.0401
20, 40, 0.0505
20, 41, 0.0404
20, 42, 0.0302
20, 43, 0.0304
20, 44, 0.0510
20, 45, 0.0405
20, 46, 0.0308
20, 47, 0.0206
20, 48, 0.0411
20, 49, 0.0507
20, 50, 0.0404
20, 51, 0.0307
20, 52, 0.0308
20, 53, 0.0405
20, 54, 0.0407
20, 55, 0.0509
20, 56, 0.0305
20, 57, 0.0206
20, 58, 0.0407
20, 59, 0.0498
21, 22, 0.0304
21, 23, 0.0505
21, 24, 0.0505
21, 25, 0.0610
21, 26, 0.0498
21, 27, 0.0304
21, 28, 0.0405
21, 29, 0.0507
21, 30, 0.0600
21, 31, 0.0505
21, 32, 0.0304
21, 33, 0.0401
21, 34, 0.0599
21, 35, 0.0507
21, 36, 0.0500
21, 37, 0.0304
21, 38, 0.0402
21, 39, 0.0499
21, 40, 0.0603
21, 41, 0.0502
21, 42, 0.0400
21, 43, 0.0402
21, 44, 0.0608
21, 45, 0.0503
21, 46, 0.0406
21, 47, 0.0304
21, 48, 0.0509
21, 49, 0.0605
21, 50, 0.0502
21, 51, 0.0405
21, 52, 0.0406
21, 53, 0.0503
21, 54, 0.0505
21, 55, 0.0607
21, 56, 0.0403
21, 57, 0.0304
21, 58, 0.0505
21, 59, 0.0596
22, 23, 0.0201
22, 24, 0.0201
22, 25, 0.0306
22, 26, 0.0194
22, 27, 0
22, 28, 0.0101
22, 29, 0.0203
22, 30, 0.0296
22, 31, 0.0201
22, 32, 0
22, 33, 0.00975
22, 34, 0.0295
22, 35, 0.0204
22, 36, 0.0196
22, 37, 0
22, 38, 0.00979
22, 39, 0.0195
22, 40, 0.0300
22, 41, 0.0199
22, 42, 0.00958
22, 43, 0.00982
22, 44, 0.0304
22, 45, 0.0199
22, 46, 0.0102
22, 47, 0
22, 48, 0.0205
22, 49, 0.0301
22, 50, 0.0198
22, 51, 0.0101
22, 52, 0.0102
22, 53, 0.0199
22, 54, 0.0201
22, 55, 0.0303
22, 56, 0.00992
22, 57, 0
22, 58, 0.0201
22, 59, 0.0292
23, 24, 0.0402
23, 25, 0.0507
23, 26, 0.0395
23, 27, 0.0201
23, 28, 0.0303
23, 29, 0.0404
23, 30, 0.0497
23, 31, 0.0402
23, 32, 0.0201
23, 33, 0.0299
23, 34, 0.0497
23, 35, 0.0405
23, 36, 0.0398
23, 37, 0.0201
23, 38, 0.0299
23, 39, 0.0397
23, 40, 0.0501
23, 41, 0.0400
23, 42, 0.0297
23, 43, 0.0299
23, 44, 0.0505
23, 45, 0.0400
23, 46, 0.0303
23, 47, 0.0201
23, 48, 0.0406
23, 49, 0.0502
23, 50, 0.0400
23, 51, 0.0302
23, 52, 0.0303
23, 53, 0.0401
23, 54, 0.0402
23, 55, 0.0504
23, 56, 0.0300
23, 57, 0.0201
23, 58, 0.0402
23, 59, 0.0494
24, 25, 0.0507
24, 26, 0.0395
24, 27, 0.0201
24, 28, 0.0302
24, 29, 0.0404
24, 30, 0.0497
24, 31, 0.0401
24, 32, 0.0201
24, 33, 0.0298
24, 34, 0.0496
24, 35, 0.0404
24, 36, 0.0397
24, 37, 0.0201
24, 38, 0.0299
24, 39, 0.0396
24, 40, 0.0500
24, 41, 0.0399
24, 42, 0.0296
24, 43, 0.0299
24, 44, 0.0505
24, 45, 0.0400
24, 46, 0.0303
24, 47, 0.0201
24, 48, 0.0406
24, 49, 0.0502
24, 50, 0.0399
24, 51, 0.0302
24, 52, 0.0303
24, 53, 0.0400
24, 54, 0.0402
24, 55, 0.0504
24, 56, 0.0300
24, 57, 0.0201
24, 58, 0.0402
24, 59, 0.0493
25, 26, 0.0500
25, 27, 0.0306
25, 28, 0.0407
25, 29, 0.0509
25, 30, 0.0602
25, 31, 0.0507
25, 32, 0.0306
25, 33, 0.0403
25, 34, 0.0601
25, 35, 0.0509
25, 36, 0.0502
25, 37, 0.0306
25, 38, 0.0404
25, 39, 0.0501
25, 40, 0.0605
25, 41, 0.0504
25, 42, 0.0402
25, 43, 0.0404
25, 44, 0.0610
25, 45, 0.0505
25, 46, 0.0408
25, 47, 0.0306
25, 48, 0.0511
25, 49, 0.0607
25, 50, 0.0504
25, 51, 0.0407
25, 52, 0.0408
25, 53, 0.0505
25, 54, 0.0507
25, 55, 0.0609
25, 56, 0.0405
25, 57, 0.0306
25, 58, 0.0507
25, 59, 0.0598
26, 27, 0.0194
26, 28, 0.0295
26, 29, 0.0397
26, 30, 0.0490
26, 31, 0.0395
26, 32, 0.0194
26, 33, 0.0291
26, 34, 0.0489
26, 35, 0.0398
26, 36, 0.0390
26, 37, 0.0194
26, 38, 0.0292
26, 39, 0.0389
26, 40, 0.0494
26, 41, 0.0393
26, 42, 0.0290
26, 43, 0.0292
26, 44, 0.0498
26, 45, 0.0393
26, 46, 0.0296
26, 47, 0.0194
26, 48, 0.0399
26, 49, 0.0495
26, 50, 0.0392
26, 51, 0.0295
26, 52, 0.0296
26, 53, 0.0393
26, 54, 0.0395
26, 55, 0.0497
26, 56, 0.0293
26, 57, 0.0194
26, 58, 0.0395
26, 59, 0.0486
27, 28, 0.0101
27, 29, 0.0203
27, 30, 0.0296
27, 31, 0.0201
27, 32, 0
27, 33, 0.00975
27, 34, 0.0295
27, 35, 0.0204
27, 36, 0.0196
27, 37, 0
27, 38, 0.00979
27, 39, 0.0195
27, 40, 0.0300
27, 41, 0.0199
27, 42, 0.00958
27, 43, 0.00982
27, 44, 0.0304
27, 45, 0.0199
27, 46, 0.0102
27, 47, 0
27, 48, 0.0205
27, 49, 0.0301
27, 50, 0.0198
27, 51, 0.0101
27, 52, 0.0102
27, 53, 0.0199
27, 54, 0.0201
27, 55, 0.0303
27, 56, 0.00992
27, 57, 0
27, 58, 0.0201
27, 59, 0.0292
28, 29, 0.0304
28, 30, 0.0398
28, 31, 0.0302
28, 32, 0.0101
28, 33, 0.0199
28, 34, 0.0397
28, 35, 0.0305
28, 36, 0.0298
28, 37, 0.0101
28, 38, 0.0199
28, 39, 0.0297
28, 40, 0.0401
28, 41, 0.0300
28, 42, 0.0197
28, 43, 0.0200
28, 44, 0.0405
28, 45, 0.0300
28, 46, 0.0203
28, 47, 0.0101
28, 48, 0.0307
28, 49, 0.0402
28, 50, 0.0300
28, 51, 0.0202
28, 52, 0.0203
28, 53, 0.0301
28, 54, 0.0302
28, 55, 0.0405
28, 56, 0.0201
28, 57, 0.0101
28, 58, 0.0303
28, 59, 0.0394
29, 30, 0.0499
29, 31, 0.0404
29, 32, 0.0203
29, 33, 0.0300
29, 34, 0.0498
29, 35, 0.0406
29, 36, 0.0399
29, 37, 0.0203
29, 38, 0.0301
29, 39, 0.0398
29, 40, 0.0502
29, 41, 0.0401
29, 42, 0.0299
29, 43, 0.0301
29, 44, 0.0507
29, 45, 0.0402
29, 46, 0.0305
29, 47, 0.0203
29, 48, 0.0408
29, 49, 0.0504
29, 50, 0.0401
29, 51, 0.0304
29, 52, 0.0305
29, 53, 0.0402
29, 54, 0.0404
29, 55, 0.0506
29, 56, 0.0302
29, 57, 0.0203
29, 58, 0.0404
29, 59, 0.0495
30, 31, 0.0497
30, 32, 0.0296
30, 33, 0.0394
30, 34, 0.0592
